,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN
89,50134724,0,2,1.266,192.3092,0.06758225,-170.399,0.05454589,-98.27259,2.47,-0.00865867,-0.02292821,23.67,21.47928,0.7235946,"[-0.1292, 0.2402, 0.0, 0.0]","[-0.3787, 0.2435, 0.0, 0.0]","[7.5212, -51.9343, 0.0, 0.0]","[0.0, 6.054, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1722.83435,8846.33398,-22.9348583,23.0649586,1.26600003,1669.21,544.154,0.0,20098.8,0.0,0.0,0.0,1,-24.111850673088583
90,10222816,0,2,0.638,217.2701,0.1653371,-39.26822,0.0890082,-147.0282,2.39,-0.2443538,0.02284829,23.39,22.11344,1.705459,"[-1.115, 0.5904, 0.0, 0.0]","[-0.0634, -0.0776, 0.0, 0.0]","[3.337, -3.2406, 0.0, 0.0]","[0.0, 45.029, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1417.67444,3803.68286,-22.7839794,20.755043,0.638000011,1680.37,995.369,0.0,19311.0,0.0,0.0,0.0,1,-23.677023830243154
91,57595229,0,2,1.354,258.226,0.4029943,-49.84302,0.1264942,-42.75856,3.39,-0.5070688,0.1384242,20.97,21.79927,1.705002,"[-1.2771, 0.2479, 0.0, 0.0]","[0.7733, 0.0108, 0.0, 0.0]","[1.6209, -0.4659, 0.0, 0.0]","[0.0, 273.855, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1734.81152,9613.13965,-23.7739792,22.4943466,1.35399997,1527.38,597.146,0.0,29435.8,0.0,0.0,0.0,1,-27.72837918736472
92,33202221,0,2,1.046,191.8669,0.3100093,-132.4921,0.1004122,135.2741,2.57,0.148577,0.2653768,19.87,20.38518,0.8866281,"[0.3197, -0.0706, 0.0, 0.0]","[0.6501, -0.146, 0.0, 0.0]","[2.4463, -0.6222, 0.0, 0.0]","[0.0, 59.652, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1668.703,6985.38428,-22.7638206,22.50313,1.046,1654.76,698.409,0.0,21089.8,0.0,0.0,0.0,1,-27.796362306163477
93,15763539,0,4,0.76,191.8669,0.289144,-56.47196,0.08931714,-56.46725,2.13,-0.06470789,-0.02967183,24.03,22.81392,1.19895,"[0.1514, -0.4215, 0.3435, -0.4973]","[-0.6004, -0.323, 0.2085, 0.4079]","[3.5209, -3.065, -1.3272, 3.1487]","[1.928, 5.567, 15.133, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1520.93286,4711.2417,-22.5493202,21.5763569,0.75999999,1713.06,857.837,0.0,16782.7,0.0,0.0,0.0,1,-22.85430914694867
94,12158541,0,2,0.684,177.8279,0.6315764,12.96885,0.04488549,-45.07945,2.08,0.1596775,0.1417104,20.79,21.04648,0.9405617,"[-0.0515, 0.6956, 0.0, 0.0]","[-0.2754, 0.296, 0.0, 0.0]","[-0.7896, 1.8325, 0.0, 0.0]","[31.991, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1460.16064,4140.80566,-22.2929993,21.4764252,0.684000015,1718.51,920.165,0.0,16302.5,0.0,0.0,0.0,1,-25.955271059397486
95,4781816,0,4,0.476,214.783,0.2759823,177.0589,0.03647024,-70.77799,1.23,0.02079772,0.05677651,24.65,22.44343,1.36686,"[-0.1377, 0.7136, -0.5236, 0.0508]","[-0.6078, 0.224, 0.5475, 0.746]","[-3.2289, 7.6318, 9.1186, -10.4538]","[9.237, 0.0, 0.915, 1.629]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1225.91333,2670.74561,-22.6322803,19.976881,0.476000011,1716.5,905.088,0.0,8535.98,0.0,0.0,0.0,1,-20.482266955277584
96,37276027,0,2,1.102,223.8721,0.09543872,-45.30485,0.1224272,-143.8945,1.98,-0.03277724,0.2399966,22.15,22.47971,0.8935615,"[0.0334, 0.1085, 0.0, 0.0]","[-0.2058, 0.6846, 0.0, 0.0]","[-0.7381, 3.2446, 0.0, 0.0]","[67.437, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1686.33582,7450.91309,-23.2104988,22.2525482,1.102,1728.36,538.873,0.0,15348.5,0.0,0.0,0.0,1,-24.88232969269654
97,3782138,0,2,0.436,200.4472,0.4219079,161.6407,0.05615134,49.14682,1.49,-0.6087156,0.188636,21.79,23.06721,1.505061,"[-1.3326, 0.1298, 0.0, 0.0]","[0.3152, -0.0406, 0.0, 0.0]","[1.7317, -0.3084, 0.0, 0.0]","[0.0, 71.164, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1166.50928,2405.4541,-22.4210796,19.9209061,0.43599999,1745.02,1072.28,0.0,10819.3,0.0,0.0,0.0,1,-23.816995805880666
98,3689463,0,2,0.432,187.0682,0.6555045,-122.7621,0.0344366,-128.853,1.06,-0.3090827,-0.2453326,21.99,22.3265,1.217594,"[-0.7204, 0.1954, 0.0, 0.0]","[-0.7671, 0.0353, 0.0, 0.0]","[1.4717, -0.7335, 0.0, 0.0]","[0.0, 45.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1160.27173,2379.28125,-22.2368793,20.0773487,0.432000011,1673.38,866.822,0.0,7101.16,0.0,0.0,0.0,1,-22.698646501390794
99,100850905,0,2,1.814,299.9163,0.4824361,-99.98732,0.02699744,-95.44773,3.08,0.1092931,0.4553487,21.27,21.24414,1.424251,"[-0.0692, 0.2435, 0.0, 0.0]","[-0.2206, 1.1689, 0.0, 0.0]","[-1.0241, 1.6141, 0.0, 0.0]","[378.308, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1740.94116,13785.8115,-24.5115795,22.9995823,1.81400001,1576.27,375.528,0.0,26239.2,0.0,0.0,0.0,1,-27.638752959081774
100,5854999,0,2,0.514,205.5891,0.2410574,167.6309,0.05351255,45.47061,1.69,0.1882021,-0.06157972,24.57,23.29716,1.437793,"[0.9325, -0.4444, 0.0, 0.0]","[-0.1181, 0.2959, 0.0, 0.0]","[3.2295, -3.4471, 0.0, 0.0]","[0.0, 26.753, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1277.53003,2928.34912,-22.5460186,20.301096,0.513999999,1746.35,1027.32,0.0,12636.8,0.0,0.0,0.0,1,-21.45218555928225
101,205225,0,2,0.154,239.3316,0.2149478,-153.3863,0.03722008,-48.84687,2.7,-0.4136794,-0.06445322,23.03,21.6759,3.019967,"[-1.8993, 1.1, 0.0, 0.0]","[-0.2995, 0.0532, 0.0, 0.0]","[3.4805, -3.9689, 0.0, 0.0]","[0.0, 24.522, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",551.162354,733.99176,-22.6746578,16.8077965,0.153999999,1635.38,1463.47,0.0,22388.4,0.0,0.0,0.0,1,-23.874115286904058
102,1646695,0,2,0.322,152.7566,0.626696,-27.72455,0.03657388,139.4998,2.76,-0.2218177,-0.06148466,21.79,22.58735,1.005775,"[-0.8229, 0.1824, 0.0, 0.0]","[0.1617, 0.1926, 0.0, 0.0]","[1.7607, -0.4798, 0.0, 0.0]","[0.0, 13.546, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",964.199646,1685.11646,-21.62286,19.8322906,0.321999997,1626.23,1287.23,0.0,22991.0,0.0,0.0,0.0,1,-25.33978930420261
103,49968624,0,2,1.264,207.4914,0.1494159,-43.43276,0.04222537,37.27936,2.48,0.02023954,-0.2108052,21.25,21.32054,0.8237542,"[0.0552, -0.0057, 0.0, 0.0]","[-0.6175, 0.204, 0.0, 0.0]","[3.1087, -0.9371, 0.0, 0.0]","[0.0, 56.898, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1722.51575,8829.0918,-23.1326809,22.860899,1.26400006,1667.76,547.13,0.0,20197.2,0.0,0.0,0.0,1,-26.540455890194494
104,19056159,0,2,0.822,237.1374,0.1601934,116.5035,0.07900987,-158.0736,2.5,0.0858143,-0.02868692,22.05,19.83346,1.698473,"[0.9601, -0.6766, 0.0, 0.0]","[-0.1145, 0.3394, 0.0, 0.0]","[7.7022, -9.6883, 0.0, 0.0]","[0.0, 24.107, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1562.78064,5187.93848,-23.1515007,21.2454739,0.822000027,1664.95,851.41,0.0,20395.6,0.0,0.0,0.0,1,-25.319682456818956
105,39848248,0,2,1.136,272.2701,0.337558,99.52755,0.03963292,-106.7254,3.98,-0.151427,0.6144635,22.23,21.85888,2.324055,"[0.1739, -0.2835, 0.0, 0.0]","[-0.4837, 1.7949, 0.0, 0.0]","[-1.4075, 1.9024, 0.0, 0.0]","[297.991, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1695.63184,7736.31445,-23.7493992,21.8292713,1.13600004,1436.94,709.654,0.0,35636.7,0.0,0.0,0.0,1,-26.665487445255035
106,32673329,0,2,1.038,257.0396,0.3160922,-154.4268,0.06241455,-160.7679,2.3,-0.4219617,-0.2321391,23.33,23.02168,1.712028,"[-1.2298, 0.2901, 0.0, 0.0]","[-0.6042, 0.1838, 0.0, 0.0]","[1.7809, -1.3284, 0.0, 0.0]","[0.0, 195.832, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1665.89355,6919.19629,-23.5248985,21.7133808,1.03799999,1692.37,663.558,0.0,18429.9,0.0,0.0,0.0,1,-24.03561488379314
107,2121016,0,2,0.352,230.1442,0.1642288,103.1723,0.0859576,-59.08522,1.2,-0.1221845,-0.4099064,23.29,23.14508,1.961937,"[0.0341, 0.2692, 0.0, 0.0]","[-1.478, 0.4698, 0.0, 0.0]","[2.4478, -1.1428, 0.0, 0.0]","[0.0, 53.054, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1022.63202,1869.27319,-22.7204781,18.9898853,0.351999998,1710.57,1082.11,0.0,8279.16,0.0,0.0,0.0,1,-21.65193137644688
108,72113263,0,2,1.516,268.5344,0.2109431,74.11602,0.03236327,61.61098,3.24,-0.06819409,0.3259564,23.17,22.92209,1.437674,"[0.151, -0.0271, 0.0, 0.0]","[-0.3525, 1.0741, 0.0, 0.0]","[-1.2565, 2.4248, 0.0, 0.0]","[179.683, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1746.07983,11053.1318,-23.9981613,22.7352657,1.51600003,1550.99,514.877,0.0,27883.1,0.0,0.0,0.0,1,-25.572705311500485
109,496941,0,4,0.21,219.2805,0.1383089,78.70923,0.02065924,64.58894,2.65,-0.02244336,-0.04866444,23.19,21.07673,2.505031,"[-0.4046, 1.1359, -0.9426, 0.227]","[-1.2453, 0.0458, 0.6573, 1.1788]","[6.1601, -7.0034, -8.3667, 11.6045]","[0.0, 5.062, 4.535, 3.604]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",706.934082,1035.02222,-22.4871387,17.7976074,0.209999993,1642.88,1408.53,0.0,21887.3,0.0,0.0,0.0,1,-23.72096094624318
110,1713979,0,2,0.326,228.5599,0.03235026,-134.8307,0.09751182,-100.0764,1.13,-0.1416323,-0.1694571,24.13,22.86872,1.985451,"[-0.5543, 0.6698, 0.0, 0.0]","[-1.1894, 0.3738, 0.0, 0.0]","[3.1953, -3.3473, 0.0, 0.0]","[0.0, 26.664, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",972.226318,1709.44214,-22.6828575,18.807415,0.326000005,1694.09,1088.85,0.0,7685.92,0.0,0.0,0.0,1,-20.624479303677454
